,assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
190,524251,137381,Lepanus pisoniae,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Lepanus,pisoniae,,,,"Lea, 1923",Data Deficient,,3.1,Unknown,Global
191,524295,137385,Coptodactyla storeyi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Coptodactyla,storeyi,,,,"Reid, 2000",Least Concern,,3.1,Unknown,Global
192,524365,137390,Pedaria biseria,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Pedaria,biseria,,,,"Josso &amp; Prevost, 2003",Least Concern,,3.1,Unknown,Global
193,524520,137398,Catharsius pandion,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Catharsius,pandion,,,,"Harold, 1877",Least Concern,,3.1,Unknown,Global
194,524692,137406,Canthon lituratus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,lituratus,,,,"(Germar, 1813)",Least Concern,,3.1,Unknown,Global
195,524714,137408,Genieridium medinae,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Genieridium,medinae,,,,"(Gill &amp; Vaz-de-Mello, 2002)",Near Threatened,,3.1,Unknown,Global
196,524728,137409,Demarziella imitatrix,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Demarziella,imitatrix,,,,"Balthasar, 1967",Least Concern,,3.1,Unknown,Global
197,524756,137411,Onitis mendax,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onitis,mendax,,,,"Gillet, 1918",Least Concern,,3.1,Unknown,Global
198,524812,137415,Diastellopalpus thomsoni,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Diastellopalpus,thomsoni,,,,"(Bates, 1888)",Data Deficient,,3.1,Unknown,Global
199,524882,137420,Onthophagus giraffa,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,giraffa,,,,"Hausmann, 1807",Least Concern,,3.1,Unknown,Global
200,524910,137422,Pachysoma endroedyi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Pachysoma,endroedyi,,,,"(Harrison &amp; Scholtz &amp; Chown, 2003)",Vulnerable,D2,3.1,Unknown,Global
201,524924,137423,Canthon plagiatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,plagiatus,,,,"Harold, 1880",Data Deficient,,3.1,Unknown,Global
202,524938,137424,Onthophagus humpatensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,humpatensis,,,,"Lansberge, 1886",Least Concern,,3.1,Unknown,Global
203,524980,137427,Coprophanaeus gamezi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Coprophanaeus,gamezi,,,,"Arnaud, 2002",Least Concern,,3.1,Unknown,Global
204,524994,137428,Onthophagus australis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,australis,,,,"Guerin-Meneville, 1830",Least Concern,,3.1,Unknown,Global
205,525008,137429,Onthophagus victoriensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,victoriensis,,,,"Blackburn, 1903",Least Concern,,3.1,Unknown,Global
206,525022,137430,Gymnopleurus reichei,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Gymnopleurus,reichei,,,,"Waterhouse, 1890",Least Concern,,3.1,Unknown,Global
207,525036,137431,Ontherus dentatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ontherus,dentatus,,,,"Luederwaldt, 1930",Least Concern,,3.1,Unknown,Global
208,525064,137433,Temnoplectron finnigani,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Temnoplectron,finnigani,,,,"Reid &amp; Storey, 2000",Least Concern,,3.1,Unknown,Global
209,525128,137438,Pachysoma hippocrates,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Pachysoma,hippocrates,,,,"(Macleay, 1821)",Least Concern,,3.1,Unknown,Global
210,525164,137441,Onthophagus semimetallicus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,semimetallicus,,,,"Lea, 1923",Least Concern,,3.1,Unknown,Global
211,525178,137442,Phanaeus tridens,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Phanaeus,tridens,,,,"Castelnau, 1840",Least Concern,,3.1,Stable,Global
212,525295,137449,Copris morphaeus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Copris,morphaeus,,,,"Gillet, 1932",Data Deficient,,3.1,Unknown,Global
213,525323,137451,Cryptocanthon andersoni,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Cryptocanthon,andersoni,,,,"Cook, 2002",Least Concern,,3.1,Unknown,Global
214,525429,137459,Onitis nemoralis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onitis,nemoralis,,,,"Gillet, 1932",Data Deficient,,3.1,Unknown,Global
215,525457,137461,Onthophagus tamworthi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,tamworthi,,,,"Blackburn, 1903",Least Concern,,3.1,Unknown,Global
216,525471,137462,Pedaria tibialis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Pedaria,tibialis,,,,"Josso &amp; Prevost, 2006",Data Deficient,,3.1,Unknown,Global
217,525485,137463,Onthophagus depressus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,depressus,,,,"Harold, 1871",Least Concern,,3.1,Unknown,Global
218,525513,137465,Canthon quinquemaculatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,quinquemaculatus,,,,"Castelnau, 1840",Least Concern,,3.1,Unknown,Global
219,525541,137468,Uroxys pygmaeus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Uroxys,pygmaeus,,,,"Harold, 1883",Data Deficient,,3.1,Unknown,Global
220,525555,137469,Onthophagus sikkimensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,sikkimensis,,,,"Gillet, 1925",Data Deficient,,3.1,Unknown,Global
221,525583,137471,Ateuchus guatemalensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ateuchus,guatemalensis,,,,"(Bates, 1887)",Least Concern,,3.1,Unknown,Global
222,525611,137473,Dichotomius horridus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Dichotomius,horridus,,,,"(Felsche, 1911)",Data Deficient,,3.1,Unknown,Global
223,525653,137476,Canthon smaragdulus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,smaragdulus,,,,"(Fabricius, 1781)",Least Concern,,3.1,Unknown,Global
224,525667,137477,Onthophagus aethiopicus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,aethiopicus,,,,"D'Orbigny, 1902",Least Concern,,3.1,Unknown,Global
225,525695,137479,Bdelyrus howdeni,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Bdelyrus,howdeni,,,,"Cook, 1998",Least Concern,,3.1,Unknown,Global
226,525709,137480,Neosisyphus rubrus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Neosisyphus,rubrus,,,,"(Paschalidis, 1974)",Least Concern,,3.1,Unknown,Global
227,525737,137482,Onthophagus planifrons,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,planifrons,,,,"Frey, 1962",Data Deficient,,3.1,Unknown,Global
228,525773,137485,Dichotomius apicalis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Dichotomius,apicalis,,,,"(Luederwaldt, 1931)",Least Concern,,3.1,Unknown,Global
229,525907,137491,Canthochilum anacaona,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthochilum,anacaona,,,,"Zayas &amp; Matthews, 1966",Least Concern,,3.1,Unknown,Global
230,525977,137496,Anomiopus pictus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Anomiopus,pictus,,,,"(Harold, 1862)",Data Deficient,,3.1,Unknown,Global
231,526005,137498,Canthidium flavipes,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthidium,flavipes,,,,"Harold, 1867",Data Deficient,,3.1,Unknown,Global
232,526019,137499,Copris capensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Copris,capensis,,,,"Waterhouse, 1891",Data Deficient,,3.1,Unknown,Global
233,526047,137501,Canthon edentulus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,edentulus,,,,"Harold, 1868",Least Concern,,3.1,Unknown,Global
234,526089,137504,Onthophagus nefarius,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,nefarius,,,,"Balthasar, 1941",Data Deficient,,3.1,Unknown,Global
235,526103,137505,Coprophanaeus pertyi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Coprophanaeus,pertyi,,,,"(d'Olsufieff, 1924)",Least Concern,,3.1,Unknown,Global
236,526131,137507,Ateuchus murrayi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ateuchus,murrayi,,,,"(Harold, 1868)",Least Concern,,3.1,Unknown,Global
237,526173,137510,Dendropaemon tenuitarsis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Dendropaemon,tenuitarsis,,,,"Felsche, 1909",Data Deficient,,3.1,Unknown,Global
238,526270,137515,Onthophagus propinquus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,propinquus,,,,"Macleay, 1888",Least Concern,,3.1,Unknown,Global
239,526395,137519,Platyonitis bicuariensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Platyonitis,bicuariensis,,,,"Ferreira, 1976",Vulnerable,B1ab(v),3.1,Decreasing,Global
240,526409,137520,Dichotomius maya,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Dichotomius,maya,,,,"Peraza &amp; Deloya, 2006",Least Concern,,3.1,Unknown,Global
241,526573,137526,Aulacopris matthewsi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Aulacopris,matthewsi,,,,"Storey, 1986",Vulnerable,D2,3.1,Unknown,Global
242,526623,137530,Onthophagus caesariatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,caesariatus,,,,"Boucomont, 1921",Data Deficient,,3.1,Unknown,Global
243,526651,137532,Canthon laminatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,laminatus,,,,"Balthasar, 1939",Least Concern,,3.1,Unknown,Global
244,526665,137533,Pedaria durandi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Pedaria,durandi,,,,"Paulian &amp; Cambefort &amp; Mauchamp, 1982",Least Concern,,3.1,Unknown,Global
245,526821,137540,Scarabaeus costatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Scarabaeus,costatus,,,,"(Wiedemann, 1823)",Least Concern,,3.1,Unknown,Global
246,526849,137542,Ontherus azteca,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ontherus,azteca,,,,"Harold, 1869",Least Concern,,3.1,Unknown,Global
247,526905,137546,Cryptocanthon campbellorum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Cryptocanthon,campbellorum,,,,"Howden, 1973",Least Concern,,3.1,Unknown,Global
248,526919,137547,Catharsius chinai,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Catharsius,chinai,,,,"Ferreira, 1960",Least Concern,,3.1,Unknown,Global
249,527017,137555,Demarziella planitarsis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Demarziella,planitarsis,,,,"Petrovitz, 1971",Data Deficient,,3.1,Unknown,Global
250,527073,137559,Gyronotus pumilus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Gyronotus,pumilus,,,,"(Boheman, 1857)",Least Concern,,3.1,Unknown,Global
251,527101,137561,Metacatharsius pumilioniformis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Metacatharsius,pumilioniformis,,,,"Ferreira, 1964",Least Concern,,3.1,Unknown,Global
252,527115,137562,Scarabaeus canaliculatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Scarabaeus,canaliculatus,,,,"Fairmaire, 1888",Data Deficient,,3.1,Unknown,Global
253,527129,137563,Zonocopris machadoi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Zonocopris,machadoi,,,,"Vaz-de-Mello, 2007",Data Deficient,,3.1,Unknown,Global
254,527143,137564,Copris wiesei,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Copris,wiesei,,,,"Kolbe, 1914",Data Deficient,,3.1,Unknown,Global
255,527157,137565,Ontherus raptor,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ontherus,raptor,,,,"Génier, 1996",Least Concern,,3.1,Unknown,Global
256,527171,137566,Trichillidium quadridens,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Trichillidium,quadridens,,,,"(Arrow, 1932)",Least Concern,,3.1,Unknown,Global
257,527185,137567,Aulacopris reichei,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Aulacopris,reichei,,,,"White, 1859",Least Concern,,3.1,Unknown,Global
258,527199,137568,Onthophagus hoplocerus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,hoplocerus,,,,"Lea, 1923",Least Concern,,3.1,Unknown,Global
259,527227,137570,Garreta malleolus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Garreta,malleolus,,,,"(Kolbe, 1895)",Least Concern,,3.1,Unknown,Global
260,527269,137573,Ontherus laminifer,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ontherus,laminifer,,,,"Balthasar, 1938",Least Concern,,3.1,Unknown,Global
261,527283,137574,Canthidium femoratum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthidium,femoratum,,,,"Boucomont, 1935",Least Concern,,3.1,Unknown,Global
262,527325,137578,Boletoscapter furcatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Boletoscapter,furcatus,,,,"Matthews, 1974",Least Concern,,3.1,Unknown,Global
263,527355,137581,Macroderes cornutus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Macroderes,cornutus,,,,"Frolov &amp; Scholtz, 2004",Data Deficient,,3.1,Unknown,Global
264,527397,137584,Canthon quadripunctatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,quadripunctatus,,,,"Redtenbacher, 1867",Vulnerable,B2ab(iii),3.1,Unknown,Global
265,527411,137585,Canthidium flavicorne,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthidium,flavicorne,,,,"(Blanchard, 1846)",Data Deficient,,3.1,Unknown,Global
266,527425,137586,Bdelyrus apaporisae,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Bdelyrus,apaporisae,,,,"Cook, 1998",Data Deficient,,3.1,Unknown,Global
267,527495,137591,Onthophagus flavolimbatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,flavolimbatus,,,,"Klug, 1855",Least Concern,,3.1,Unknown,Global
268,527509,137592,Anomiopus idei,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Anomiopus,idei,,,,"Canhedo, 2006",Data Deficient,,3.1,Unknown,Global
269,527531,137594,Canthon corruscans,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,corruscans,,,,"Castelnau, 1840",Data Deficient,,3.1,Unknown,Global
270,527654,137598,Ateuchus halffteri,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ateuchus,halffteri,,,,"Kohlmann, 1981",Near Threatened,,3.1,Unknown,Global
271,527777,137604,Onthophagus depilatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,depilatus,,,,"D'Orbigny, 1913",Data Deficient,,3.1,Unknown,Global
272,527819,137607,Canthon lividus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,lividus,,,,"Blanchard, 1846",Least Concern,,3.1,Unknown,Global
273,527833,137608,Onitis meyeri,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onitis,meyeri,,,,"Kolbe, 1891",Data Deficient,,3.1,Unknown,Global
274,527847,137609,Onthophagus bornemisszai,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,bornemisszai,,,,"Matthews, 1972",Least Concern,,3.1,Unknown,Global
275,527974,137613,Bdelyrus cochabambae,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Bdelyrus,cochabambae,,,,"Cook, 2000",Data Deficient,,3.1,Unknown,Global
276,528002,137615,Pedaria cambeforti,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Pedaria,cambeforti,,,,"Josso &amp; Prevost, 2003",Near Threatened,,3.1,Unknown,Global
277,528030,137617,Anomiopus laetus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Anomiopus,laetus,,,,"(Waterhouse, 1891)",Data Deficient,,3.1,Unknown,Global
278,528044,137618,Onthophagus mamillatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,mamillatus,,,,"Lea, 1923",Least Concern,,3.1,Unknown,Global
279,528100,137622,Onthophagus janthinus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,janthinus,,,,"Harold, 1875",Least Concern,,3.1,Unknown,Global
280,528262,137629,Onthophagus aequepubens,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,aequepubens,,,,"D'Orbigny, 1905",Least Concern,,3.1,Unknown,Global
281,528307,137631,Onthophagus anchommatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,anchommatus,,,,"Lea, 1923",Least Concern,,3.1,Unknown,Global
282,528349,137634,Odontoloma pygidiale,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Odontoloma,pygidiale,,,,"Peringuey, 1901",Least Concern,,3.1,Unknown,Global
283,528363,137635,Deltochilum batesi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Deltochilum,batesi,,,,"Paulian, 1938",Least Concern,,3.1,Unknown,Global
284,528420,137639,Ontherus hadros,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ontherus,hadros,,,,"Génier, 1996",Vulnerable,D2,3.1,Unknown,Global
285,528448,137641,Macroderes endroedyi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Macroderes,endroedyi,,,,"Frolov &amp; Scholtz, 2004",Near Threatened,,3.1,Unknown,Global
286,528476,137643,Onitis obscurus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onitis,obscurus,,,,"Lansberge, 1886",Least Concern,,3.1,Unknown,Global
287,528490,137644,Canthon helleri,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,helleri,,,,"Schmidt, 1922",Data Deficient,,3.1,Unknown,Global
288,528504,137645,Lepanus politus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Lepanus,politus,,,,"Carter, 1936",Least Concern,,3.1,Unknown,Global
289,528518,137646,Proagoderus extensus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Proagoderus,extensus,,,,"(Harold, 1878)",Least Concern,,3.1,Unknown,Global
290,528583,137648,Frankenbergerius nitidus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Frankenbergerius,nitidus,,,,"Frolov &amp; Scholtz, 2005",Data Deficient,,3.1,Unknown,Global
291,528639,137652,Scarabaeus rixosus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Scarabaeus,rixosus,,,,"Peringuey, 1901",Data Deficient,,3.1,Unknown,Global
292,528667,137654,Canthidium magnum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthidium,magnum,,,,"Harold, 1871",Data Deficient,,3.1,Unknown,Global
293,528765,137656,Canthidium flavum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthidium,flavum,,,,"Balthasar, 1939",Data Deficient,,3.1,Unknown,Global
294,528801,137659,Anomiopus birai,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Anomiopus,birai,,,,"Canhedo, 2006",Data Deficient,,3.1,Unknown,Global
295,528815,137660,Ateuchus ambiguus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ateuchus,ambiguus,,,,"Martinez &amp; Martinez, 1990",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
296,528843,137662,Uroxys lojanus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Uroxys,lojanus,,,,"Arrow, 1933",Data Deficient,,3.1,Unknown,Global
297,528857,137663,Ontherus erosioides,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ontherus,erosioides,,,,"Luederwaldt, 1930",Least Concern,,3.1,Unknown,Global
298,528871,137664,Onitis robustus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onitis,robustus,,,,"Boheman, 1857",Least Concern,,3.1,Unknown,Global
299,528899,137666,Canthon heyrovskyi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,heyrovskyi,,,,"Balthasar, 1939",Least Concern,,3.1,Unknown,Global
300,528913,137667,Holocephalus sculptus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Holocephalus,sculptus,,,,"(Gillet, 1907)",Near Threatened,,3.1,Unknown,Global
301,528983,137672,Onthophagus bindaree,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,bindaree,,,,"Storey &amp; Weir, 1990",Data Deficient,,3.1,Unknown,Global
302,529025,137675,Caccobius nigritulus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Caccobius,nigritulus,,,,"Klug, 1855",Least Concern,,3.1,Unknown,Global
303,529039,137676,Liatongus arrowi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Liatongus,arrowi,,,,"Boucomont, 1921",Least Concern,,3.1,Unknown,Global
304,529053,137677,Gromphas aeruginosa,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Gromphas,aeruginosa,,,,"(Perty, 1830)",Least Concern,,3.1,Unknown,Global
305,529095,137680,Odontoloma endroedyi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Odontoloma,endroedyi,,,,"Howden &amp; Scholtz, 1987",Least Concern,,3.1,Unknown,Global
306,529109,137681,Onthophagus lemekensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,lemekensis,,,,"D'Orbigny, 1915",Least Concern,,3.1,Unknown,Global
307,529165,137685,Caccobius cavatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Caccobius,cavatus,,,,"D'Orbigny, 1908",Least Concern,,3.1,Unknown,Global
308,529210,137687,Onthophagus falculatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,falculatus,,,,"Boucomont, 1914",Data Deficient,,3.1,Unknown,Global
309,529224,137688,Onthophagus pseudovirens,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,pseudovirens,,,,"D'Orbigny, 1913",Data Deficient,,3.1,Unknown,Global
310,529288,137693,Coprophanaeus ohausi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Coprophanaeus,ohausi,,,,"(Felsche, 1911)",Least Concern,,3.1,Unknown,Global
311,529316,137695,Onthophagus hippopotamus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,hippopotamus,,,,"Harold, 1869",Near Threatened,,3.1,Unknown,Global
312,529372,137699,Onthophagus impressicollis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,impressicollis,,,,"Boheman, 1860",Least Concern,,3.1,Unknown,Global
313,529469,137702,Onthophagus quadricuspis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,quadricuspis,,,,"D'Orbigny, 1908",Least Concern,,3.1,Unknown,Global
314,529497,137704,Scarabaeus karrooensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Scarabaeus,karrooensis,,,,"Zur Strassen, 1961",Least Concern,,3.1,Unknown,Global
315,529511,137705,Dichotomius alyattes,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Dichotomius,alyattes,,,,"(Harold, 1880)",Data Deficient,,3.1,Unknown,Global
316,529581,137710,Onthophagus nigriventris,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,nigriventris,,,,"D'Orbigny, 1905",Least Concern,,3.1,Unknown,Global
