,assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes,commonName,language
2468,6585730,169212,Pseudagrion risi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Pseudagrion,risi,,,,"Schmidt, 1936",Least Concern,,3.1,Unknown,Global & Pan-Africa,Cameroon Sprite,English
2469,6586068,169213,Phyllomacromia amicorum,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,MACROMIIDAE,Phyllomacromia,amicorum,,,,"(Gambles, 1979)",Least Concern,,3.1,Unknown,Global & Pan-Africa,,
2470,6586425,169214,Phyllomacromia funicularioides,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,MACROMIIDAE,Phyllomacromia,funicularioides,,,,"(Legrand, 1983)",Near Threatened,,3.1,Unknown,"Global, Pan-Africa & Western Africa",,
2471,6586762,169215,Phyllomacromia girardi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,MACROMIIDAE,Phyllomacromia,girardi,,,,"(Legrand, 1991)",Data Deficient,,3.1,Unknown,"Global, Pan-Africa & Western Africa",,
2472,6587461,169217,Phyllomacromia legrandi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,MACROMIIDAE,Phyllomacromia,legrandi,,,,"(Gauthier, 1987)",Data Deficient,,3.1,Unknown,"Global, Pan-Africa & Western Africa",,
2473,6587794,169218,Phyllomacromia nigeriensis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,MACROMIIDAE,Phyllomacromia,nigeriensis,,,,"(Gambles, 1971)",Data Deficient,,3.1,Unknown,"Global, Pan-Africa & Western Africa",,
2474,6588474,169220,Phyllomacromia sophia,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,MACROMIIDAE,Phyllomacromia,sophia,,,,"(Selys, 1871)",Least Concern,,3.1,Unknown,"Global, Pan-Africa & Western Africa",,
2475,6588879,169221,Diastatomma gamblesi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Diastatomma,gamblesi,,,,"Legrand, 1992",Least Concern,,3.1,Unknown,"Global, Pan-Africa & Western Africa",,
2476,6589072,169223,Diastatomma selysi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Diastatomma,selysi,,,,"Schouteden, 1934",Least Concern,,3.1,Unknown,Global & Pan-Africa,,
2477,6589629,169224,Diastatomma tricolor,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Diastatomma,tricolor,,,,"(Palisot de Beauvois, 1805)",Least Concern,,3.1,Unknown,Global & Pan-Africa,,
2478,6590156,169225,Lestinogomphus africanus,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Lestinogomphus,africanus,,,,"Fraser, 1926",Data Deficient,,3.1,Unknown,"Global, Pan-Africa & Western Africa",,
2479,6590492,169226,Lestinogomphus matilei,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Lestinogomphus,matilei,,,,"Legrand, 2001",Least Concern,,3.1,Unknown,"Global, Pan-Africa & Western Africa",,
2480,6590838,169227,Lestinogomphus minutus,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Lestinogomphus,minutus,,,,"Gambles, 1968",Data Deficient,,3.1,Unknown,"Global, Pan-Africa & Western Africa",,
2481,6591179,169228,Microgomphus jannyae,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Microgomphus,jannyae,,,,"Legrand, 1992",Least Concern,,3.1,Unknown,"Global, Pan-Africa & Western Africa",,
2482,6591513,169229,Neurogomphus carlcooki,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Neurogomphus,carlcooki,,,,"Cammaerts, 2004",Data Deficient,,3.1,Unknown,"Global, Pan-Africa & Western Africa",,
2483,6593063,169233,Phyllogomphus aethiops,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Phyllogomphus,aethiops,,,,"Selys, 1854",Least Concern,,3.1,Unknown,Global & Pan-Africa,,
2484,6593424,169234,Phyllogomphus bartolozzii,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Phyllogomphus,bartolozzii,,,,"Marconi, Terzani &amp; Carletti, 2001",Data Deficient,,3.1,Unknown,"Global, Pan-Africa & Western Africa",,
2485,6593750,169235,Phyllogomphus helenae,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Phyllogomphus,helenae,,,,"Lacroix, 1921",Data Deficient,,3.1,Unknown,"Global, Pan-Africa & Western Africa",,
2486,6594105,169236,Phyllogomphus moundi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Phyllogomphus,moundi,,,,"Fraser, 1960",Least Concern,,3.1,Unknown,"Global, Pan-Africa & Western Africa",,
2487,6594455,169237,Phyllogomphus occidentalis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Phyllogomphus,occidentalis,,,,"Fraser, 1957",Data Deficient,,3.1,Unknown,"Global, Pan-Africa & Western Africa",,
2488,6594785,169238,Phyllogomphus pseudoccidentalis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Phyllogomphus,pseudoccidentalis,,,,"Lindley, 1972",Least Concern,,3.1,Unknown,"Global, Pan-Africa & Western Africa",,
2489,6595298,169239,Tragogomphus aurivillii,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Tragogomphus,aurivillii,,,,"Sjöstedt, 1899",Least Concern,,3.1,Unknown,Global & Pan-Africa,,
2490,6596888,169243,Trithemis africana,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Trithemis,africana,,,,"(Brauer, 1867)",Least Concern,,3.1,Unknown,Global & Pan-Africa,Western Phantom Dropwing,English
2491,6597207,169245,Zygonychidium gracile,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Zygonychidium,gracile,,,,"Lindley, 1970",Critically Endangered,B1ab(iii),3.1,Unknown,"Global, Pan-Africa & Western Africa",Streamertail,English
2492,6597515,169246,Zygonyx chrysobaphes,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Zygonyx,chrysobaphes,,,,"(Ris, 1915)",Least Concern,,3.1,Unknown,"Global, Pan-Africa & Western Africa",,
2493,6597826,169247,Zygonyx geminunca,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Zygonyx,geminunca,,,,"Legrand, 1997",Least Concern,,3.1,Unknown,"Global, Pan-Africa & Western Africa",,
2494,6599212,169251,Mesocnemis dupuyi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYCNEMIDIDAE,Mesocnemis,dupuyi,,,,"Legrand, 1982",Near Threatened,,3.1,Unknown,"Global, Pan-Africa & Western Africa",Gambia Riverjack,English
2495,6599502,169252,Mesocnemis tisi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYCNEMIDIDAE,Mesocnemis,tisi,,,,"Lempert, 1992",Endangered,"B1ab(ii,iii)",3.1,Unknown,"Global, Pan-Africa & Western Africa",Liberian Riverjack,English
2496,6599814,169253,Copera guttifera,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYCNEMIDIDAE,Copera,guttifera,,,,"(Fraser, 1950)",Least Concern,,3.1,Unknown,"Global, Pan-Africa & Western Africa",,
2497,6600809,169256,Allocnemis contraria,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYCNEMIDIDAE,Allocnemis,contraria,,,,"(Schmidt, 1951)",Least Concern,,3.1,Unknown,Global & Pan-Africa,Red-backed Yellowwing,English
2498,6601131,169257,Allocnemis elongata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYCNEMIDIDAE,Allocnemis,elongata,,,,"(Hagen in Selys, 1863)",Least Concern,,3.1,Unknown,"Global, Pan-Africa & Western Africa",Orange Yellowwing,English
2499,6601482,169258,Allocnemis flavipennis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYCNEMIDIDAE,Allocnemis,flavipennis,,,,"(Selys, 1863)",Least Concern,,3.1,Unknown,"Global, Pan-Africa & Western Africa",Dark Yellowwing,English
2500,6602448,169260,Elattoneura dorsalis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYCNEMIDIDAE,Elattoneura,dorsalis,,,,"Kimmins,  1938",Vulnerable,"B1ab(ii,iii)",3.1,Unknown,"Global, Pan-Africa & Western Africa",Yellow-fronted Threadtail,English
2501,6602755,169261,Elattoneura girardi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYCNEMIDIDAE,Elattoneura,girardi,,,,"Legrand, 1980",Least Concern,,3.1,Unknown,"Global, Pan-Africa & Western Africa",Western Red Threadtail,English
2502,6603069,169262,Elattoneura pluotae,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYCNEMIDIDAE,Elattoneura,pluotae,,,,"Legrand, 1982",Critically Endangered,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,Unknown,"Global, Pan-Africa & Western Africa",,
2503,6603367,169263,Prodasineura villiersi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYCNEMIDIDAE,Prodasineura,villiersi,,,,"Fraser, 1948",Least Concern,,3.1,Unknown,"Global, Pan-Africa & Western Africa",White-fronted Threadtail,English
2504,6603984,169265,Neurolestes trinervis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,ARGIOLESTIDAE,Neurolestes,trinervis,,,,"Selys, 1885",Least Concern,,3.1,Unknown,Global & Pan-Africa,Guinea Flatwing,English
2505,6604176,169266,Gynacantha constricta,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Gynacantha,constricta,,,,"Hämäläinen, 1991",Vulnerable,B1ab(iii),3.1,Decreasing,Global,,
2506,6604346,169267,Heliaeschna simplicia,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Heliaeschna,simplicia,,,,"(Karsch, 1891)",Least Concern,,3.1,Unknown,Global,,
2507,6604526,169268,Oligoaeschna poeciloptera,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Oligoaeschna,poeciloptera,,,,"(Karsch, 1889)",Near Threatened,,3.1,Decreasing,Global,,
2508,6604655,169269,Tetracanthagyna bakeri,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Tetracanthagyna,bakeri,,,,"Campion, 1928",Least Concern,,3.1,Decreasing,Global,,
2509,6604816,169270,Euphaea amphicyana,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,EUPHAEIDAE,Euphaea,amphicyana,,,,"Ris, 1930",Least Concern,,3.1,Stable,Global,,
2510,6604956,169271,Neurobasis anumariae,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,CALOPTERYGIDAE,Neurobasis,anumariae,,,,"Hämäläinen, 1989",Least Concern,,3.1,Decreasing,Global,,
2511,6605110,169273,Cyrano unicolor,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,CHLOROCYPHIDAE,Cyrano,unicolor,,,,"(Hagen, 1869)",Least Concern,,3.1,Decreasing,Global,,
2512,6605250,169274,Rhinocypha dorsosanguinea,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,CHLOROCYPHIDAE,Rhinocypha,dorsosanguinea,,,,"Lieftinck, 1961",Vulnerable,B1ab(iii),3.1,Decreasing,Global,,
2513,6605545,169276,Pseudagrion azureum,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Pseudagrion,azureum,,,,"Needham &amp; Gyger, 1939",Data Deficient,,3.1,Unknown,Global,,
2514,6605716,169277,Teinobasis filamentum,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Teinobasis,filamentum,,,,"Needham &amp; Gyger, 1939",Least Concern,,3.1,Stable,Global,,
2515,6605885,169278,Teinobasis samaritis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Teinobasis,samaritis,,,,"Ris, 1915",Least Concern,,3.1,Stable,Global,,
2516,6606038,169279,Hemicordulia apoensis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,CORDULIIDAE,Hemicordulia,apoensis,,,,"Asahina, 1980",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global,,
2517,6606228,169281,Heteronaias heterodoxa,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,CORDULIIDAE,Heteronaias,heterodoxa,,,,"(Selys, 1878)",Least Concern,,3.1,Stable,Global,,
2518,6606368,169282,Idionyx philippa,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,NOT ASSIGNED,Idionyx,philippa,,,,"Ris, 1912",Least Concern,,3.1,Stable,Global,,
2519,6606504,169283,Macromidia samal,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,NOT ASSIGNED,Macromidia,samal,,,,"Needham &amp; Gyger, 1937",Least Concern,,3.1,Decreasing,Global,,
2520,6606665,169284,Heliogomphus bakeri,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Heliogomphus,bakeri,,,,"Laidlaw, 1925",Least Concern,,3.1,Decreasing,Global,,
2521,6606820,169285,Ictinogomphus tenax,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Ictinogomphus,tenax,,,,"(Hagen, 1854)",Least Concern,,3.1,Stable,Global,,
2522,6606925,169286,Onychogomphus treadawayi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Onychogomphus,treadawayi,,,,"Müller &amp; Hämäläinen, 1993",Near Threatened,,3.1,Decreasing,Global,,
2523,6607081,169287,Diplacina braueri,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Diplacina,braueri,,,,"Selys, 1882",Least Concern,,3.1,Stable,Global,,
2524,6607199,169288,Diplacina lisa,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Diplacina,lisa,,,,"Needham &amp; Gyger, 1941",Least Concern,,3.1,Decreasing,Global,,
2525,6607354,169289,Diplacina nana,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Diplacina,nana,,,,"Brauer, 1868",Least Concern,,3.1,Decreasing,Global,,
2526,6607830,169292,Coeliccia brachysticta,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYCNEMIDIDAE,Coeliccia,brachysticta,,,,"Ris, 1912",Data Deficient,,3.1,Unknown,Global,,
2527,6607978,169293,Coeliccia exoleta,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYCNEMIDIDAE,Coeliccia,exoleta,,,,"Lieftinck, 1961",Vulnerable,B2ab(iii),3.1,Decreasing,Global,,
2528,6608127,169294,Risiocnemis antoniae,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYCNEMIDIDAE,Risiocnemis,antoniae,,,,"Gassman &amp; Hämäläinen, 2002",Endangered,B2ab(iii),3.1,Unknown,Global,,
2529,6608275,169295,Risiocnemis asahinai,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYCNEMIDIDAE,Risiocnemis,asahinai,,,,"Kitagawa, 1990",Least Concern,,3.1,Unknown,Global,,
2530,6608425,169296,Risiocnemis atripes,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYCNEMIDIDAE,Risiocnemis,atripes,,,,"Needham &amp; Gyger, 1941",Least Concern,,3.1,Stable,Global,,
2531,6608576,169297,Risiocnemis atropurpurea,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYCNEMIDIDAE,Risiocnemis,atropurpurea,,,,"(Brauer, 1868)",Least Concern,,3.1,Stable,Global,,
2532,6608708,169298,Risiocnemis pulchra,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYCNEMIDIDAE,Risiocnemis,pulchra,,,,"Hämäläinen, 1991",Vulnerable,B1ab(iii),3.1,Unknown,Global,,
2533,6609011,169300,Drepanosticta centrosaurus,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYSTICTIDAE,Drepanosticta,centrosaurus,,,,"van Tol, 2005",Vulnerable,B2ab(iii),3.1,Stable,Global,,
2534,6609158,169301,Drepanosticta ceratophora,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYSTICTIDAE,Drepanosticta,ceratophora,,,,"Lieftinck, 1974",Endangered,B2ab(iii),3.1,Unknown,Global,,
2535,6609322,169302,Drepanosticta krios,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYSTICTIDAE,Drepanosticta,krios,,,,"van Tol, 2005",Near Threatened,,3.1,Stable,Global,,
2536,6609482,169303,Drepanosticta luzonica,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYSTICTIDAE,Drepanosticta,luzonica,,,,"van Tol, 2005",Data Deficient,,3.1,Unknown,Global,,
2537,6609620,169304,Protosticta plicata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYSTICTIDAE,Protosticta,plicata,,,,"van Tol, 2005",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global,,
2538,6609800,169306,Sulcosticta striata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYSTICTIDAE,Sulcosticta,striata,,,,"van Tol, 2005",Endangered,B1ab(iii),3.1,Unknown,Global,,
2539,6799402,17120,Phyllococcus oahuensis,ANIMALIA,ARTHROPODA,HEMIPTERA,INSECTA,PSEUDOCOCCIDAE,Phyllococcus,oahuensis,,,,"(Ehrhorn, 1912)",Extinct,,2.3,,Global,,
2540,6800790,17169,Phyllodesma ilicifolia,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,LASIOCAMPIDAE,Phyllodesma,ilicifolia,,,,"(Linnaeus, 1758)",Vulnerable,A1c,2.3,,Global,,
2541,6802115,171789,Gynacantha demeter,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Gynacantha,demeter,,,,"Ris, 1911",Data Deficient,,3.1,Unknown,Global,,
2542,6802244,171790,Gynacantha subinterrupta,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Gynacantha,subinterrupta,,,,"Rambur, 1842",Least Concern,,3.1,Stable,Global,,
2543,6802440,171791,Heliaeschna crassa,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Heliaeschna,crassa,,,,"Krüger, 1899",Least Concern,,3.1,Unknown,Global,,
2544,6802628,171792,Heliaeschna uninervulata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Heliaeschna,uninervulata,,,,"Martin, 1909",Least Concern,,3.1,Stable,Global,,
2545,6802864,171793,Phaenandrogomphus dingavani,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Phaenandrogomphus,dingavani,,,,"(Fraser, 1924)",Data Deficient,,3.1,Unknown,Global,,
2546,6803130,171795,Phaenandrogomphus tonkinicus,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Phaenandrogomphus,tonkinicus,,,,"(Fraser, 1926)",Least Concern,,3.1,Unknown,Global,,
2547,6803285,171796,Sieboldius gigas,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Sieboldius,gigas,,,,"(Martin, 1904)",Data Deficient,,3.1,Unknown,Global,,
2548,6803574,171799,Aethriamanta aethra,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Aethriamanta,aethra,,,,"Ris, 1912",Least Concern,,3.1,Unknown,Global,,
2549,6803736,171800,Aethriamanta gracilis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Aethriamanta,gracilis,,,,"(Brauer, 1878)",Least Concern,,3.1,Unknown,Global,,
2550,6803910,171801,Amphithemis kerri,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Amphithemis,kerri,,,,"Fraser, 1933",Data Deficient,,3.1,Unknown,Global,,
2551,6809917,171925,Archon apollinus,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,PAPILIONIDAE,Archon,apollinus,,,,"(Herbst, 1798)",Lower Risk/near threatened,,2.3,,Global,False Apollo,English
2552,6810197,171926,Hipparchia azorina,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,NYMPHALIDAE,Hipparchia,azorina,,,,"(Strecker, 1898)",Least Concern,,3.1,Decreasing,Global & Europe,,
2553,6869479,17233,Phylolestes ethelae,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,SYNLESTIDAE,Phylolestes,ethelae,,,,"Christiansen, 1948",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global,Hispaniolan Malachite,English
2554,6973170,173201,Hipparchia tilosi,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,NYMPHALIDAE,Hipparchia,tilosi,,,,"(Manil, 1984)",Vulnerable,D2,3.1,Stable,Global & Europe,,
2555,6973485,173203,Erebia mnestra,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,NYMPHALIDAE,Erebia,mnestra,,,,"(Hübner, 1804)",Least Concern,,3.1,Stable,Global & Europe,,
2556,6973744,173205,Aglais ichnusa,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,NYMPHALIDAE,Aglais,ichnusa,,,,"(Bonelli, 1826)",Least Concern,,3.1,Stable,Global & Europe,,
2557,6973854,173206,Hipparchia neapolitana,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,NYMPHALIDAE,Hipparchia,neapolitana,,,,"Stauder, 1921",Least Concern,,3.1,Stable,Global & Europe,,
2558,6974162,173209,Hipparchia fagi,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,NYMPHALIDAE,Hipparchia,fagi,,,,"(Scopoli, 1763)",Near Threatened,,3.1,Decreasing,Global & Europe,Woodland Grayling,English
2559,6974555,173210,Erebia stiria,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,NYMPHALIDAE,Erebia,stiria,,,,"(Godart, 1824)",Least Concern,,3.1,Stable,Global & Europe,,
2560,6974668,173211,Polyommatus coridon,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,LYCAENIDAE,Polyommatus,coridon,,,,"(Poda, 1761)",Least Concern,,3.1,Stable,Global & Europe,,
2561,6975247,173215,Pararge xiphia,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,NYMPHALIDAE,Pararge,xiphia,,,,"(Fabricius, 1775)",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global & Europe,,
2562,6975382,173216,Pyrgus andromedae,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,HESPERIIDAE,Pyrgus,andromedae,,,,"(Wallengren, 1853)",Least Concern,,3.1,Decreasing,Global & Europe,,
2563,6975577,173217,Carcharodus boeticus,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,HESPERIIDAE,Carcharodus,boeticus,,,,"(Rambur, 1839)",Least Concern,,3.1,Stable,Global & Europe,Southern Marbled Skipper,English
2564,6975697,173218,Erebia rondoui,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,NYMPHALIDAE,Erebia,rondoui,,,,"Oberthür, 1908",Least Concern,,3.1,Stable,Global & Europe,,
2565,6975905,173220,Hipparchia gomera,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,NYMPHALIDAE,Hipparchia,gomera,,,,"Higgins, 1967",Least Concern,,3.1,Stable,Global & Europe,,
2566,6976115,173222,Cyclyrius webbianus,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,LYCAENIDAE,Cyclyrius,webbianus,,,,"(Brullé, 1839)",Least Concern,,3.1,Stable,Global & Europe,,
2567,6976222,173223,Gonepteryx cleobule,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,PIERIDAE,Gonepteryx,cleobule,,,,"(Hübner, 1825)",Vulnerable,"B1ab(iii,v)",3.1,Decreasing,Global & Europe,,
2568,6976625,173226,Pyrgus cacaliae,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,HESPERIIDAE,Pyrgus,cacaliae,,,,"(Rambur, 1839)",Least Concern,,3.1,Decreasing,Global & Europe,,
2569,6976769,173227,Oeneis glacialis,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,NYMPHALIDAE,Oeneis,glacialis,,,,"(Moll, 1783)",Least Concern,,3.1,Decreasing,Global & Europe,,
2570,6977292,173230,Erebia montana,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,NYMPHALIDAE,Erebia,montana,,,,"(de Prunner, 1798)",Least Concern,,3.1,Stable,Global & Europe,Marbled Ringlet,English
2571,6977508,173232,Pararge xiphioides,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,NYMPHALIDAE,Pararge,xiphioides,,,,"Staudinger, 1871",Least Concern,,3.1,Stable,Global & Europe,,
2572,6977611,173233,Hipparchia volgensis,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,NYMPHALIDAE,Hipparchia,volgensis,,,,"(Mazochin-Porshnjakov, 1952)",Least Concern,,3.1,Stable,Global & Europe,Delattin’s Grayling,English
2573,6977748,173234,Erebia rhodopensis,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,NYMPHALIDAE,Erebia,rhodopensis,,,,"Nicholl, 1900",Least Concern,,3.1,Stable,Global & Europe,Nicholl’s Ringlet,English
2574,6977962,173236,Erebia meolans,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,NYMPHALIDAE,Erebia,meolans,,,,"(de Prunner, 1798)",Least Concern,,3.1,Stable,Global & Europe,Piedmont Ringlet,English
2575,6978098,173237,Erebia pluto,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,NYMPHALIDAE,Erebia,pluto,,,,"(De Prunner, 1798)",Least Concern,,3.1,Stable,Global & Europe,,
2576,6978229,173238,Hipparchia miguelensis,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,NYMPHALIDAE,Hipparchia,miguelensis,,,,"(Le Cerf, 1935)",Least Concern,,3.1,Decreasing,Global & Europe,,
2577,6979007,173242,Erebia eriphyle,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,NYMPHALIDAE,Erebia,eriphyle,,,,"(Freyer, 1836)",Least Concern,,3.1,Decreasing,Global & Europe,,
2578,6979119,173243,Pyrgus warrenensis,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,HESPERIIDAE,Pyrgus,warrenensis,,,,"(Verity, 1928)",Least Concern,,3.1,Decreasing,Global & Europe,,
2579,6979253,173244,Euchloe grancanariensis,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,PIERIDAE,Euchloe,grancanariensis,,,,"Acosta, 2008",Least Concern,,3.1,Stable,Global & Europe,,
2580,6979358,173245,Coenonympha gardetta,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,NYMPHALIDAE,Coenonympha,gardetta,,,,"(De Prunner, 1798)",Least Concern,,3.1,Decreasing,Global & Europe,,
2581,6979486,173246,Erebia oeme,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,NYMPHALIDAE,Erebia,oeme,,,,"(Hübner, 1804)",Least Concern,,3.1,Decreasing,Global & Europe,Bright-eyed Ringlet,English
2582,6979667,173247,Pseudophilotes panoptes,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,LYCAENIDAE,Pseudophilotes,panoptes,,,,"(Hübner, 1813)",Near Threatened,,3.1,Stable,"Global, Europe & Mediterranean",,
