,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,user_tweets_count,user_friends_count,user_followers_count,retweet_count,reply_count,quote_count,favorite_count,family,tweet_count,num_tweets_with_sentiment,mean_sentiment_polarity,standard_deviation_sentiment_polarity,sentiment_analysis_transformer_mean,sentiment_analysis_transformer_sd
754,754,754,756,74,40,204,0,1,0,1,Diamphipnoidae,1,1,0.53125,0.0,0.9996479153633118,0.0
755,755,755,757,0,0,0,0,0,0,0,Eustheniidae,0,0,,,,
756,756,756,758,643,2094,672,0,0,0,2,Gripopterygidae,2,2,0.07142857142857142,0.10101525445522108,-0.058069974184036255,1.3131978081766702
757,757,757,759,89836,3584,9821,2,1,0,16,Leuctridae,10,8,0.04588068181818182,0.2510117789790861,-0.6790042743086815,0.6828794434956351
758,758,758,760,105993,1914,10514,3,1,0,31,Nemouridae,8,5,0.1009090909090909,0.09482476225749308,-0.9183034539222718,0.05834505748802098
759,759,759,761,0,0,0,0,0,0,0,Notonemouridae,0,0,,,,
760,760,760,762,47,25,3,0,0,0,0,Peltoperlidae,1,0,,,,
761,761,761,763,707623,20056,21261,2,3,0,10,Perlidae,52,4,0.022727272727272724,0.04545454545454545,-0.8786457180976868,0.18162925999338084
762,762,762,764,42406,693,5460,0,0,0,1,Perlodidae,3,3,0.26136363636363635,0.23205202109843334,-0.9831108848253886,0.004618864110641027
763,763,763,765,0,0,0,0,0,0,0,Pteronarcyidae,0,0,,,,
764,764,764,766,0,0,0,0,0,0,0,Scopuridae,0,0,,,,
765,765,765,767,0,0,0,0,0,0,0,Styloperlidae,0,0,,,,
766,766,766,768,30443,3,3857,0,0,0,0,Taeniopterygidae,2,2,0.13636363636363635,0.0,-0.9110578894615173,0.04286216482382092
767,767,767,769,0,0,0,0,0,0,0,Acerentomidae,0,0,,,,
768,768,768,770,0,0,0,0,0,0,0,Berberentomidae,0,0,,,,
769,769,769,771,40651,0,184,0,0,0,0,Eosentomidae,1,1,0.0,0.0,-0.9422979950904846,0.0
770,770,770,772,0,0,0,0,0,0,0,Fujientomidae,0,0,,,,
771,771,771,773,0,0,0,0,0,0,0,Hesperentomidae,0,0,,,,
772,772,772,774,0,0,0,0,0,0,0,Sinentomidae,0,0,,,,
773,773,773,775,0,0,0,0,0,0,0,Amphientomidae,0,0,,,,
774,774,774,776,0,0,0,0,0,0,0,Amphipsocidae,0,0,,,,
775,775,775,777,0,0,0,0,0,0,0,Archipsocidae,0,0,,,,
776,776,776,778,0,0,0,0,0,0,0,Asiopsocidae,0,0,,,,
777,777,777,779,0,0,0,0,0,0,0,Caeciliusidae,0,0,,,,
778,778,778,780,0,0,0,0,0,0,0,Calopsocidae,0,0,,,,
779,779,779,781,0,0,0,0,0,0,0,Compsocidae,0,0,,,,
780,780,780,782,0,0,0,0,0,0,0,Dasydemellidae,0,0,,,,
781,781,781,783,0,0,0,0,0,0,0,Ectopsocidae,0,0,,,,
782,782,782,784,0,0,0,0,0,0,0,Electrentomidae,0,0,,,,
783,783,783,785,0,0,0,0,0,0,0,Elipsocidae,0,0,,,,
784,784,784,786,0,0,0,0,0,0,0,Epipsocidae,0,0,,,,
785,785,785,787,0,0,0,0,0,0,0,Hemipsocidae,0,0,,,,
786,786,786,788,0,0,0,0,0,0,0,Lachesillidae,0,0,,,,
787,787,787,789,0,0,0,0,0,0,0,Lepidopsocidae,0,0,,,,
788,788,788,790,0,0,0,0,0,0,0,Liposcelididae,0,0,,,,
789,789,789,791,0,0,0,0,0,0,0,Mesopsocidae,0,0,,,,
790,790,790,792,0,0,0,0,0,0,0,Musapsocidae,0,0,,,,
791,791,791,793,0,0,0,0,0,0,0,Myopsocidae,0,0,,,,
792,792,792,794,0,0,0,0,0,0,0,Pachytroctidae,0,0,,,,
793,793,793,795,0,0,0,0,0,0,0,Peripsocidae,0,0,,,,
794,794,794,796,0,0,0,0,0,0,0,Philotarsidae,0,0,,,,
795,795,795,797,0,0,0,0,0,0,0,Prionoglarididae,0,0,,,,
796,796,796,798,0,0,0,0,0,0,0,Pseudocaeciliidae,0,0,,,,
797,797,797,799,0,0,0,0,0,0,0,Psilopsocidae,0,0,,,,
798,798,798,800,36108,9009,9001,0,1,0,1,Psocidae,1,1,0.01666666666666667,0.0,-0.9947149157524109,0.0
799,799,799,801,0,0,0,0,0,0,0,Psoquillidae,0,0,,,,
800,800,800,802,0,0,0,0,0,0,0,Psyllipsocidae,0,0,,,,
801,801,801,803,0,0,0,0,0,0,0,Sphaeropsocidae,0,0,,,,
802,802,802,804,0,0,0,0,0,0,0,Stenopsocidae,0,0,,,,
803,803,803,805,0,0,0,0,0,0,0,Trichopsocidae,0,0,,,,
804,804,804,806,0,0,0,0,0,0,0,Troctopsocidae,0,0,,,,
805,805,805,807,0,0,0,0,0,0,0,Trogiidae,0,0,,,,
806,806,806,808,0,0,0,0,0,0,0,Inocelliidae,0,0,,,,
807,807,807,809,78005,2521,12879,0,0,0,2,Raphidiidae,3,3,-0.0222222222222222,0.03849001794597502,-0.1881600022315979,1.0287435199773163
808,808,808,810,0,0,0,0,0,0,0,Ceratophyllidae,0,0,,,,
809,809,809,811,0,0,0,0,0,0,0,Chimaeropsyllidae,0,0,,,,
810,810,810,812,0,0,0,0,0,0,0,Coptopsyllidae,0,0,,,,
811,811,811,813,0,0,0,0,0,0,0,Ctenophthalmidae,0,0,,,,
812,812,812,814,0,0,0,0,0,0,0,Hystrichopsyllidae,0,0,,,,
813,813,813,815,0,0,0,0,0,0,0,Ischnopsyllidae,0,0,,,,
814,814,814,816,0,0,0,0,0,0,0,Leptopsyllidae,0,0,,,,
815,815,815,817,0,0,0,0,0,0,0,Lycopsyllidae,0,0,,,,
816,816,816,818,0,0,0,0,0,0,0,Macropsyllidae,0,0,,,,
817,817,817,819,0,0,0,0,0,0,0,Pulicidae,0,0,,,,
818,818,818,820,0,0,0,0,0,0,0,Pygiopsyllidae,0,0,,,,
819,819,819,821,0,0,0,0,0,0,0,Rhopalopsyllidae,0,0,,,,
820,820,820,822,0,0,0,0,0,0,0,Stephanocircidae,0,0,,,,
821,821,821,823,0,0,0,0,0,0,0,Stivaliidae,0,0,,,,
822,822,822,824,0,0,0,0,0,0,0,Vermipsyllidae,0,0,,,,
823,823,823,826,0,0,0,0,0,0,0,Aeolothripidae,0,0,,,,
824,824,824,827,0,0,0,0,0,0,0,Heterothripidae,0,0,,,,
825,825,825,828,44421,4159,5993,0,0,0,0,Phlaeothripidae,3,3,0.028219696969696964,0.054380471764838435,-0.21836564938227335,0.9259851937924991
826,826,826,829,146823,1115,1042,0,0,0,2,Thripidae,5,4,0.025,0.05,-0.9590117782354355,0.032697595502880844
827,827,827,830,0,0,0,0,0,0,0,Anomalopsychidae,0,0,,,,
828,828,828,831,0,0,0,0,0,0,0,Apataniidae,0,0,,,,
829,829,829,832,0,0,0,0,0,0,0,Atriplectididae,0,0,,,,
830,830,830,833,0,0,0,0,0,0,0,Beraeidae,0,0,,,,
831,831,831,834,0,0,0,0,0,0,0,Brachycentridae,0,0,,,,
832,832,832,835,98277,1179,4389,2,2,3,11,Calamoceratidae,4,4,0.0872159090909091,0.10539581289611584,-0.49261613190174103,0.9732342687373605
833,833,833,836,0,0,0,0,0,0,0,Calocidae,0,0,,,,
834,834,834,837,0,0,0,0,0,0,0,Chathamiidae,0,0,,,,
835,835,835,838,0,0,0,0,0,0,0,Conoesucidae,0,0,,,,
836,836,836,839,0,0,0,0,0,0,0,Dipseudopsidae,0,0,,,,
837,837,837,840,0,0,0,0,0,0,0,Ecnomidae,0,0,,,,
838,838,838,841,13481,2857,2741,1,1,0,1,Glossosomatidae,1,1,0.05,0.0,-0.9859251976013184,0.0
839,839,839,842,0,0,0,0,0,0,0,Goeridae,0,0,,,,
840,840,840,843,0,0,0,0,0,0,0,Helicophidae,0,0,,,,
841,841,841,844,13869,1361,489,1,1,0,1,Helicopsychidae,1,0,,,,
842,842,842,845,3583,648,544,0,0,0,0,Hydrobiosidae,1,1,0.7,0.0,-0.797743558883667,0.0
843,843,843,846,151628,8488,24099,0,4,2,6,Hydropsychidae,4,2,0.3046875,0.34250484713723395,0.00048604607582092285,1.40986657856453
844,844,844,847,35294,659,3003,0,1,0,4,Hydroptilidae,3,3,-0.10909090909090907,0.4251397436759972,-0.972545325756073,0.03020265887855591
845,845,845,848,0,0,0,0,0,0,0,Hydrosalpingidae,0,0,,,,
846,846,846,849,0,0,0,0,0,0,0,Kokiriidae,0,0,,,,
847,847,847,850,11048,406,399,0,0,0,5,Lepidostomatidae,1,0,,,,
848,848,848,851,65919,2760,8934,0,1,0,2,Leptoceridae,7,6,0.10707070707070708,0.09496829815965584,-0.2958756387233734,1.002957612771129
849,849,849,852,312146,5712,156949,6,8,1,36,Limnephilidae,7,3,0.6166666666666667,0.5392896562454479,0.33197901646296185,1.1525964738347627
850,850,850,853,0,0,0,0,0,0,0,Limnocentropodidae,0,0,,,,
851,851,851,854,0,0,0,0,0,0,0,Molannidae,0,0,,,,
852,852,852,855,30443,3,3857,0,0,0,0,Odontoceridae,2,2,0.12803030303030302,0.0010713739108887154,0.997096449136734,0.00013111884571739133
853,853,853,856,0,0,0,0,0,0,0,Oeconesidae,0,0,,,,
854,854,854,857,0,0,0,0,0,0,0,Philopotamidae,0,0,,,,
855,855,855,858,0,0,0,0,0,0,0,Philorheithridae,0,0,,,,
856,856,856,859,14427,2798,1857,0,3,0,2,Phryganeidae,3,3,-0.075,0.08457409637576849,-0.9960556427637736,0.004752455466360428
857,857,857,860,0,0,0,0,0,0,0,Phryganopsychidae,0,0,,,,
858,858,858,861,0,0,0,0,0,0,0,Pisuliidae,0,0,,,,
859,859,859,862,0,0,0,0,0,0,0,Polycentropodidae,0,0,,,,
860,860,860,863,2376,398,897,1,1,1,2,Psychomyiidae,1,1,0.08750000000000002,0.0,-0.9859669804573059,0.0
861,861,861,864,0,0,0,0,0,0,0,Rhyacophilidae,0,0,,,,
862,862,862,865,0,0,0,0,0,0,0,Sericostomatidae,0,0,,,,
863,863,863,866,0,0,0,0,0,0,0,Stenopsychidae,0,0,,,,
864,864,864,867,0,0,0,0,0,0,0,Tasimiidae,0,0,,,,
865,865,865,868,0,0,0,0,0,0,0,Uenoidae,0,0,,,,
866,866,866,869,0,0,0,0,0,0,0,Xiphocentronidae,0,0,,,,
867,867,867,870,19275,2692,984,0,2,0,6,Zoraptera,2,1,0.0,0.0,-0.9788699746131897,0.0
868,868,868,871,0,0,0,0,0,0,0,Lepidotrichidae,0,0,,,,
869,869,869,872,34405,598,46471,0,1,0,5,Lepismatidae,1,0,,,,
870,870,870,873,7198,2,136,0,0,0,0,Nicoletiidae,1,1,0.13636363636363635,0.0,-0.9728267192840576,0.0
871,871,871,874,1825,127,62,0,1,0,1,Grylloblattidae,2,0,,,,
872,872,872,875,259175,3180,9223,2,5,0,16,Mantophasmatodea,6,1,0.0,0.0,-0.9730128645896912,0.0
873,873,873,876,385662,21044,35326,33,23,5,171,Strepsiptera,30,26,0.047578428515928514,0.24833441679740326,-0.6511911635215466,0.7202316734728529
